"nome","nam_pedra","num_fase","_des_turma","num_inde","num_iaa","num_ieg","num_ips","num_ipv","num_ian","num_ida","num_ipp","ano","dat_reference","flg_ponto_virada"
ALUNO-852,Ametista,0.0,I,7.34,9.00,7.88,8.75,7.5,5.0,7.16,5.62,2022,2022-01-01,Não
ALUNO-853,Ametista,1.0,U,7.92,9.50,9.09,7.5,8.83,5.0,7.75,5.93,2022,2022-01-01,Sim
ALUNO-854,Ametista,2.0,M,7.40,9.00,8.09,7.5,6.77,10,5.66,6.45,2022,2022-01-01,Não
ALUNO-855,Ágata,3.0,M,6.35,8.75,7.68,7.5,5.54,5.0,4.25,7.34,2022,2022-01-01,Não
ALUNO-856,Ametista,5.0,B,7.64,9.16,9.27,7.5,7.91,5.0,7.16,6.04,2022,2022-01-01,Não
ALUNO-857,Ametista,1.0,L,7.77,9.00,9.52,7.5,8.0,5.0,7.5,6.25,2022,2022-01-01,Não
ALUNO-858,Ágata,2.0,D,6.68,10,8.39,5.0,8.27,5.0,4.58,4.37,2022,2022-01-01,Não
ALUNO-861,Ágata,4.0,H,6.96,9.58,6.27,6.87,7.33,5.0,6.87,7.18,2022,2022-01-01,Não
ALUNO-862,Ametista,1.0,R,7.78,7.50,9.16,7.5,8.38,5.0,8.25,6.25,2022,2022-01-01,Sim
ALUNO-863,Topázio,0.0,D,8.67,10,9.19,8.12,7.91,10,9.41,5.62,2022,2022-01-01,Não
ALUNO-864,Ametista,2.0,Q,7.68,8.00,8.75,7.5,7.66,5.0,8.5,6.45,2022,2022-01-01,Não
ALUNO-865,Ágata,1.0,K,6.25,7.50,7.38,7.5,6.27,5.0,4.58,6.04,2022,2022-01-01,Não
ALUNO-866,Topázio,1.0,A,8.41,7.50,9.72,7.5,9.33,5.0,9.58,6.87,2022,2022-01-01,Sim
ALUNO-868,Ametista,0.0,D,7.56,9.50,8.88,8.12,7.91,5.0,6.91,5.62,2022,2022-01-01,Não
ALUNO-869,Ágata,1.0,P,6.73,9.00,8.35,7.5,6.77,5.0,4.75,6.04,2022,2022-01-01,Não
ALUNO-870,Topázio,2.0,L,8.42,10,10,7.5,9.55,5.0,8.0,6.66,2022,2022-01-01,Sim
ALUNO-900,Ametista,3.0,B,7.07,7.91,7.31,7.5,7.54,5.0,6.5,7.65,2022,2022-01-01,Não
ALUNO-872,Quartzo,3.0,K,5.52,7.08,5.72,5.62,5.12,5.0,4.33,7.18,2022,2022-01-01,Não
ALUNO-876,Ametista,0.0,U,7.41,9.50,9.21,7.5,7.16,5.0,7.16,5.0,2022,2022-01-01,Não
ALUNO-877,Ágata,3.0,M,6.05,7.91,6.60,7.5,5.20,5.0,4.75,7.03,2022,2022-01-01,Não
ALUNO-879,Ágata,1.0,G,6.62,9.50,8.83,5.0,7.16,5.0,5.5,3.75,2022,2022-01-01,Não
ALUNO-881,Ametista,1.0,E,8.05,9.50,9.84,7.5,8.16,5.0,7.83,6.87,2022,2022-01-01,Não
ALUNO-882,Ametista,1.0,N,7.57,9.50,7.57,7.5,7.33,5.0,9.16,5.62,2022,2022-01-01,Não
ALUNO-883,Ametista,1.0,E,7.79,9.50,9.66,7.5,7.16,10,5.5,6.25,2022,2022-01-01,Não
ALUNO-884,Quartzo,5.0,B,5.53,6.66,5.99,7.5,6.16,2.5,4.9,4.58,2022,2022-01-01,Não
ALUNO-885,Ametista,1.0,L,8.01,9.00,9.04,7.5,8.33,5.0,8.83,6.25,2022,2022-01-01,Não
ALUNO-886,Topázio,1.0,M,8.08,9.50,9.66,7.5,6.88,10,7.25,6.25,2022,2022-01-01,Não
ALUNO-887,Quartzo,1.0,A,5.85,9.00,7.22,7.5,6.49,10,0,4.58,2022,2022-01-01,Não
ALUNO-889,Ametista,3.0,A,7.83,8.33,8.51,7.5,7.49,10,6.55,7.34,2022,2022-01-01,Não
ALUNO-891,Ametista,1.0,D,8.02,8.50,10,7.5,7.5,10,6.5,6.25,2022,2022-01-01,Não
ALUNO-893,Quartzo,2.0,P,5.60,0,7.00,7.5,5.55,10,3.5,6.45,2022,2022-01-01,Não
ALUNO-895,Ametista,0.0,D,7.94,9.50,9.76,8.12,7.66,10,5.66,5.62,2022,2022-01-01,Não
ALUNO-896,Ametista,2.0,U,7.19,8.50,9.18,7.5,7.66,5.0,5.83,5.62,2022,2022-01-01,Não
ALUNO-901,Ágata,1.0,J,6.06,8.50,5.84,7.5,7.22,5.0,3.75,6.04,2022,2022-01-01,Não
ALUNO-902,Ametista,0.0,B,7.51,9.50,8.76,7.5,7.74,5.0,7.41,5.31,2022,2022-01-01,Não
ALUNO-903,Topázio,2.0,L,8.17,8.00,9.38,7.5,8.22,10,7.5,6.04,2022,2022-01-01,Não
ALUNO-905,Ametista,0.0,F,7.65,9.50,6.65,7.5,8.41,5.0,9.1,6.25,2022,2022-01-01,Sim
ALUNO-909,Ágata,2.0,I,6.65,7.91,8.54,5.62,7.72,5.0,4.5,6.45,2022,2022-01-01,Não
ALUNO-910,Quartzo,7.0,A,5.32,9.16,4.16,5.0,6.38,5.0,2.96,7.03,2022,2022-01-01,Não
ALUNO-911,Quartzo,4.0,A,5.54,4.58,7.67,5.0,6.12,2.5,5.0,5.78,2022,2022-01-01,Não
ALUNO-913,Ágata,3.0,D,7.02,0,8.08,7.5,7.83,10,6.48,7.96,2022,2022-01-01,Não
ALUNO-914,Ágata,2.0,B,6.94,9.00,6.74,7.5,7.50,5.0,6.58,6.25,2022,2022-01-01,Não
ALUNO-915,Ágata,2.0,M,6.59,7.91,6.15,7.5,6.44,10,4.66,6.04,2022,2022-01-01,Não
ALUNO-916,Topázio,5.0,L,9.35,8.75,10,9.37,9.66,10,8.51,9.06,2022,2022-01-01,Sim
ALUNO-918,Ametista,4.0,B,7.61,8.75,8.54,7.5,7.75,5.0,7.11,8.12,2022,2022-01-01,Não
ALUNO-919,Quartzo,7.0,A,4.83,0,4.02,6.87,6.38,10,10,7.65,2022,2022-01-01,Não
ALUNO-920,Ametista,5.0,F,7.03,8.33,6.61,5.62,8.0,5.0,7.19,7.81,2022,2022-01-01,Não
ALUNO-921,Quartzo,3.0,L,4.92,10,3.91,6.25,6.04,2.5,10,7.18,2022,2022-01-01,Não
ALUNO-971,Ametista,0.0,S,7.48,9.50,7.27,7.5,7.49,10,6.16,5.93,2022,2022-01-01,Não
ALUNO-922,Ametista,3.0,G,7.19,8.75,8.45,5.0,6.70,10,5.16,7.5,2022,2022-01-01,Não
ALUNO-923,Ametista,0.0,F,7.67,10,8.07,6.87,8.08,5.0,8.48,5.62,2022,2022-01-01,Não
ALUNO-924,Ametista,1.0,A,7.41,8.50,8.77,7.5,7.72,5.0,7.25,5.62,2022,2022-01-01,Não
ALUNO-925,Ametista,0.0,S,7.81,10,8.65,6.25,7.41,10,7.08,5.62,2022,2022-01-01,Não
ALUNO-926,Quartzo,3.0,G,5.14,0,6.41,5.62,6.70,5.0,3.55,7.5,2022,2022-01-01,Não
ALUNO-927,Ágata,1.0,R,6.65,7.41,7.46,5.62,7.5,5.0,6.25,6.04,2022,2022-01-01,Não
ALUNO-930,Topázio,6.0,A,8.96,10,9.64,9.37,10,5.0,8.46,9.06,2022,2022-01-01,Sim
ALUNO-931,Ágata,1.0,G,6.38,9.50,6.94,6.87,8.16,5.0,3.33,5.62,2022,2022-01-01,Não
ALUNO-932,Quartzo,3.0,B,5.20,0,5.20,4.37,6.91,5.0,5.44,7.5,2022,2022-01-01,Não
ALUNO-933,Quartzo,5.0,A,5.67,7.91,6.25,7.5,7.04,5.0,2.06,5.62,2022,2022-01-01,Não
ALUNO-934,Ametista,7.0,D,7.66,7.91,9.52,7.5,7.0,5.0,8.0,7.18,2022,2022-01-01,Não
ALUNO-936,Ágata,0.0,Q,6.97,10,7.17,7.5,7.41,5.0,6.25,5.62,2022,2022-01-01,Não
ALUNO-937,Ágata,3.0,G,6.92,10,7.32,5.62,6.12,10,4.77,7.18,2022,2022-01-01,Não
ALUNO-939,Ágata,4.0,L,6.74,7.50,7.24,5.62,8.25,5.0,5.26,7.81,2022,2022-01-01,Não
ALUNO-941,Ágata,3.0,E,6.32,7.91,5.10,7.5,6.74,5.0,5.66,7.81,2022,2022-01-01,Não
ALUNO-969,Topázio,2.0,L,8.71,8.50,9.30,7.5,9.11,10,8.83,6.66,2022,2022-01-01,Sim
ALUNO-944,Quartzo,3.0,G,4.18,8.75,2.91,7.5,4.62,2.5,0.94,6.09,2022,2022-01-01,Não
ALUNO-945,Topázio,4.0,A,8.51,8.75,10,8.75,8.66,5.0,8.42,8.43,2022,2022-01-01,Sim
ALUNO-946,Ametista,3.0,K,7.41,7.08,8.78,7.5,7.20,5.0,7.44,7.65,2022,2022-01-01,Não
ALUNO-947,Quartzo,1.0,U,5.84,8.50,5.57,7.5,5.83,5.0,4.5,5.62,2022,2022-01-01,Não
ALUNO-948,Ágata,4.0,B,6.28,7.08,5.78,7.5,7.41,5.0,4.38,8.12,2022,2022-01-01,Não
ALUNO-949,Ametista,2.0,D,7.83,8.00,9.62,7.5,7.77,5.0,8.5,6.04,2022,2022-01-01,Não
ALUNO-952,Ametista,2.0,P,7.97,9.00,9.66,7.5,8.11,10,5.5,6.66,2022,2022-01-01,Não
ALUNO-954,Ametista,0.0,J,7.09,8.50,8.67,5.0,7.49,5.0,7.25,5.62,2022,2022-01-01,Não
ALUNO-955,Topázio,1.0,N,8.10,9.00,10,7.5,7.27,10,7.0,6.04,2022,2022-01-01,Não
ALUNO-957,Ametista,2.0,L,7.35,7.50,9.19,5.62,8.38,5.0,6.91,6.45,2022,2022-01-01,Sim
ALUNO-958,Ágata,5.0,K,6.68,7.08,8.80,5.0,6.74,5.0,5.80,7.03,2022,2022-01-01,Não
ALUNO-959,Topázio,1.0,R,8.09,9.50,9.84,7.5,7.5,5.0,9.0,6.25,2022,2022-01-01,Não
ALUNO-960,Ágata,0.0,J,6.67,10,7.89,5.62,7.49,5.0,4.83,5.62,2022,2022-01-01,Não
ALUNO-961,Ametista,2.0,L,7.46,9.50,9.01,5.62,8.0,10,4.5,6.45,2022,2022-01-01,Não
ALUNO-963,Ametista,1.0,L,7.27,6.91,9.32,6.87,7.55,5.0,7.08,6.04,2022,2022-01-01,Não
ALUNO-964,Ametista,3.0,F,7.72,8.33,8.20,7.5,7.87,10,5.77,7.65,2022,2022-01-01,Não
ALUNO-967,Ágata,0.0,M,6.99,9.00,5.39,7.5,7.24,5.0,9.23,4.68,2022,2022-01-01,Não
ALUNO-974,Ágata,0.0,K,6.97,10,7.88,7.5,7.24,5.0,5.68,5.62,2022,2022-01-01,Não
ALUNO-975,Topázio,0.0,U,8.17,10,9.16,7.5,8.83,5.0,8.83,5.62,2022,2022-01-01,Sim
ALUNO-976,Ágata,0.0,T,6.79,10,4.41,6.87,7.33,10,6.0,5.62,2022,2022-01-01,Não
ALUNO-978,Ametista,0.0,B,7.20,8.50,8.51,6.87,7.99,5.0,6.5,5.62,2022,2022-01-01,Não
ALUNO-979,Quartzo,1.0,U,4.36,6.91,3.34,7.5,3.74,5.0,2.83,4.37,2022,2022-01-01,Não
ALUNO-980,Ametista,0.0,A,7.57,10,6.56,8.12,7.08,10,7.35,5.62,2022,2022-01-01,Não
ALUNO-981,Ágata,0.0,Q,6.84,10,8.38,6.25,7.66,5.0,4.75,5.62,2022,2022-01-01,Não
ALUNO-982,Ágata,2.0,F,6.97,9.00,6.85,7.5,6.88,10,4.75,6.25,2022,2022-01-01,Não
ALUNO-983,Ametista,3.0,K,7.74,8.75,9.16,5.62,7.41,10,5.95,7.96,2022,2022-01-01,Não
ALUNO-984,Quartzo,1.0,G,5.58,7.91,5.95,6.87,5.75,5.0,4.0,4.68,2022,2022-01-01,Não
ALUNO-985,Ágata,1.0,L,6.12,9.50,8.96,7.5,6.11,5.0,10,5.62,2022,2022-01-01,Não
ALUNO-988,Ametista,1.0,K,7.39,8.00,9.36,7.5,6.88,5.0,7.75,5.41,2022,2022-01-01,Não
ALUNO-989,Ágata,2.0,B,6.89,9.50,7.39,7.5,7.16,5.0,5.91,6.04,2022,2022-01-01,Não
ALUNO-990,Ágata,2.0,L,6.74,8.50,10,7.5,7.5,5.0,2.5,6.45,2022,2022-01-01,Não
ALUNO-991,Ágata,2.0,U,6.93,9.00,9.28,4.37,7.55,5.0,5.5,6.25,2022,2022-01-01,Não
ALUNO-993,Ágata,5.0,F,6.84,5.41,6.28,5.62,7.29,5.0,8.88,7.5,2022,2022-01-01,Não
ALUNO-994,Ametista,3.0,G,7.43,10,8.24,7.5,6.45,10,5.0,7.5,2022,2022-01-01,Não
ALUNO-995,Ametista,1.0,F,7.22,8.00,9.75,6.25,7.41,5.0,6.5,5.62,2022,2022-01-01,Não
ALUNO-996,Ametista,2.0,F,7.06,8.50,8.17,5.0,7.61,5.0,7.16,6.25,2022,2022-01-01,Não
ALUNO-997,Ametista,2.0,A,7.96,6.91,9.20,4.37,8.72,10,8.0,6.45,2022,2022-01-01,Sim
ALUNO-998,Ametista,0.0,J,7.74,9.50,9.66,5.62,7.49,10,6.16,5.62,2022,2022-01-01,Não
ALUNO-1000,Ágata,2.0,M,6.68,9.50,8.09,7.5,6.61,10,2.0,6.45,2022,2022-01-01,Não
ALUNO-1001,Ametista,0.0,J,7.38,9.00,8.45,5.62,7.75,5.0,8.08,5.62,2022,2022-01-01,Não
ALUNO-1002,Ametista,4.0,H,7.56,8.75,7.51,6.87,7.95,5.0,8.27,7.5,2022,2022-01-01,Não
ALUNO-1004,Topázio,0.0,L,8.18,10,9.54,7.5,8.33,5.0,8.66,6.25,2022,2022-01-01,Não
ALUNO-1005,Ametista,1.0,F,7.05,8.50,9.83,4.37,7.16,5.0,6.5,5.62,2022,2022-01-01,Não
ALUNO-1008,Ametista,0.0,R,7.25,10,6.64,6.25,7.41,10,6.29,5.62,2022,2022-01-01,Não
ALUNO-1009,Ametista,0.0,E,7.44,9.00,9.81,2.5,8.08,5.0,8.08,5.93,2022,2022-01-01,Não
ALUNO-1049,Ametista,1.0,M,7.10,8.50,8.88,7.5,6.77,5.0,6.25,6.25,2022,2022-01-01,Não
ALUNO-1010,Ametista,2.0,B,7.26,8.50,8.29,7.5,7.5,10,4.5,6.04,2022,2022-01-01,Não
ALUNO-1011,Ametista,0.0,U,7.79,10,9.47,7.5,7.58,5.0,7.83,5.62,2022,2022-01-01,Não
ALUNO-1014,Ametista,1.0,M,7.30,7.41,7.42,7.5,7.27,5.0,8.83,6.04,2022,2022-01-01,Não
ALUNO-1015,Topázio,4.0,P,8.67,9.16,8.92,9.37,8.91,10,7.26,7.96,2022,2022-01-01,Sim
ALUNO-1017,Ametista,4.0,L,7.95,7.91,9.05,5.62,8.08,10,6.88,7.96,2022,2022-01-01,Não
ALUNO-1050,Ametista,0.0,N,7.78,10,8.86,7.5,7.75,5.0,8.25,5.62,2022,2022-01-01,Não
ALUNO-1022,Ametista,1.0,J,7.52,8.00,9.60,7.5,7.16,5.0,7.58,6.04,2022,2022-01-01,Não
ALUNO-1023,Ágata,0.0,G,6.83,9.00,7.26,7.5,7.91,5.0,5.41,5.62,2022,2022-01-01,Não
ALUNO-1025,Topázio,0.0,G,8.09,8.00,8.92,6.25,7.41,10,9.18,5.62,2022,2022-01-01,Não
ALUNO-1026,Quartzo,3.0,B,5.66,8.75,4.31,7.5,6.87,5.0,2.77,7.5,2022,2022-01-01,Não
ALUNO-1028,Ágata,3.0,B,6.94,7.91,6.66,4.37,5.70,10,7.44,7.5,2022,2022-01-01,Não
ALUNO-1029,Ametista,3.0,A,7.92,8.75,8.91,7.5,7.91,10,5.77,7.81,2022,2022-01-01,Não
ALUNO-1030,Ágata,2.0,M,6.87,8.50,8.28,7.5,6.61,5.0,5.75,6.45,2022,2022-01-01,Não
ALUNO-1031,Ametista,1.0,B,7.95,8.50,10,7.5,7.5,5.0,8.83,5.83,2022,2022-01-01,Não
ALUNO-1033,Topázio,0.0,H,8.24,9.50,7.32,8.12,8.16,10,9.1,5.62,2022,2022-01-01,Não
ALUNO-1034,Ametista,2.0,K,7.49,9.50,9.49,7.5,7.33,5.0,6.63,6.04,2022,2022-01-01,Não
ALUNO-1037,Topázio,3.0,L,8.12,8.33,8.15,6.87,7.79,10,8.0,8.12,2022,2022-01-01,Não
ALUNO-1038,Ametista,5.0,B,7.53,9.16,7.44,7.5,7.87,10,5.77,6.45,2022,2022-01-01,Não
ALUNO-1039,Ametista,0.0,B,7.62,9.50,9.07,7.5,8.08,5.0,7.0,5.93,2022,2022-01-01,Não
ALUNO-1040,Ametista,3.0,C,7.26,9.58,8.42,7.5,6.95,5.0,6.16,7.5,2022,2022-01-01,Não
ALUNO-1042,Ágata,3.0,D,6.89,9.58,8.5,7.5,5.99,5.0,5.16,7.5,2022,2022-01-01,Não
ALUNO-1044,Ametista,0.0,F,7.28,8.00,8.44,7.5,7.58,5.0,7.31,5.62,2022,2022-01-01,Não
ALUNO-1045,Ametista,2.0,A,7.90,9.50,9.36,7.5,6.83,10,7.41,4.79,2022,2022-01-01,Não
ALUNO-1048,Ametista,1.0,C,7.03,8.00,9.72,7.5,5.88,10,4.75,4.16,2022,2022-01-01,Não
ALUNO-1051,Ágata,3.0,G,6.76,8.75,7.18,5.62,7.04,5.0,5.83,8.12,2022,2022-01-01,Não
ALUNO-1052,Topázio,2.0,F,8.11,9.50,7.95,6.87,7.66,10,8.41,6.66,2022,2022-01-01,Não
ALUNO-1053,Ametista,5.0,B,7.89,8.75,9.41,7.5,7.24,5.0,9.25,5.83,2022,2022-01-01,Não
ALUNO-1054,Ametista,1.0,P,7.77,9.00,9.33,7.5,6.77,10,6.5,6.04,2022,2022-01-01,Não
ALUNO-1055,Ametista,4.0,F,7.45,6.66,8.60,5.62,7.58,10,6.27,7.34,2022,2022-01-01,Não
ALUNO-1057,Ágata,3.0,M,6.42,8.33,6.84,7.5,5.95,5.0,5.16,7.5,2022,2022-01-01,Não
ALUNO-1058,Ametista,2.0,M,7.76,8.00,8.69,7.5,6.88,10,7.25,6.45,2022,2022-01-01,Não
ALUNO-1059,Quartzo,3.0,L,4.83,7.91,3.66,7.5,6.29,2.5,10,6.87,2022,2022-01-01,Não
ALUNO-1060,Ametista,3.0,C,7.20,9.58,8.65,7.5,6.83,10,3.5,7.03,2022,2022-01-01,Não
ALUNO-1062,Ágata,5.0,K,6.24,6.66,7.25,5.0,5.83,10,4.25,6.09,2022,2022-01-01,Não
ALUNO-1063,Quartzo,0.0,G,5.55,9.00,4.57,7.5,6.08,5.0,4.16,4.37,2022,2022-01-01,Não
ALUNO-1065,Ametista,0.0,L,7.51,9.50,9.00,7.5,7.58,5.0,7.0,5.93,2022,2022-01-01,Não
ALUNO-1066,Ametista,4.0,L,7.21,6.66,8.48,7.5,6.54,10,5.52,6.87,2022,2022-01-01,Não
ALUNO-1067,Ametista,2.0,J,7.68,9.00,8.89,7.5,8.33,10,4.91,6.04,2022,2022-01-01,Não
ALUNO-1068,Quartzo,7.0,A,4.28,8.33,3.33,6.87,5.11,5.0,10,3.75,2022,2022-01-01,Não
ALUNO-1069,Ágata,0.0,C,6.86,9.00,6.17,5.0,7.83,5.0,8.0,5.62,2022,2022-01-01,Não
ALUNO-1070,Quartzo,1.0,G,5.94,9.50,8.07,5.0,5.16,5.0,4.41,4.68,2022,2022-01-01,Não
ALUNO-1071,Quartzo,2.0,B,5.75,9.50,5.41,5.62,6.66,5.0,3.58,6.04,2022,2022-01-01,Não
ALUNO-1072,Quartzo,3.0,B,5.37,9.58,3.81,7.5,4.83,5.0,4.12,6.09,2022,2022-01-01,Não
ALUNO-1073,Quartzo,1.0,D,5.33,0,6.24,7.5,6.94,5.0,4.0,6.45,2022,2022-01-01,Não
ALUNO-1074,Ágata,1.0,C,6.58,8.00,6.25,7.5,7.55,5.0,5.83,6.04,2022,2022-01-01,Não
ALUNO-1075,Ametista,5.0,K,7.56,7.5,9.58,5.62,8.45,5.0,6.74,7.96,2022,2022-01-01,Sim
ALUNO-1076,Ágata,3.0,E,6.11,8.75,7.35,7.5,5.33,5.0,3.75,7.03,2022,2022-01-01,Não
ALUNO-1078,Ágata,2.0,Q,6.51,8.00,7.66,7.5,5.83,5.0,5.58,6.45,2022,2022-01-01,Não
ALUNO-1080,Quartzo,2.0,D,5.41,7.50,6.48,7.5,7.55,5.0,0,6.04,2022,2022-01-01,Não
ALUNO-1082,Ágata,1.0,E,6.96,8.50,8.78,5.62,7.33,5.0,6.0,6.25,2022,2022-01-01,Não
ALUNO-1084,Ágata,1.0,J,6.46,7.50,8.93,7.5,5.88,5.0,5.0,5.0,2022,2022-01-01,Não
ALUNO-1085,Ágata,5.0,L,6.15,8.75,6.25,7.5,5.83,5.0,4.95,6.25,2022,2022-01-01,Não
ALUNO-1090,Quartzo,1.0,K,5.17,8.50,5.48,7.5,5.99,5.0,10,5.83,2022,2022-01-01,Não
ALUNO-1091,Quartzo,2.0,M,5.51,9.00,4.86,7.5,6.49,5.0,2.25,6.45,2022,2022-01-01,Não
ALUNO-1093,Ágata,7.0,A,6.90,7.91,7.37,7.5,8.05,5.0,4.73,8.28,2022,2022-01-01,Não
ALUNO-1095,Topázio,1.0,C,8.90,10,9.66,7.5,8.05,10,9.91,6.25,2022,2022-01-01,Não
ALUNO-1097,Topázio,4.0,A,8.14,9.16,9.69,5.62,8.00,10,6.67,7.96,2022,2022-01-01,Não
ALUNO-1098,Ametista,0.0,A,7.91,8.50,8.61,8.12,8.16,5.0,9.3,5.31,2022,2022-01-01,Não
ALUNO-1099,Ametista,2.0,F,7.30,8.50,5.46,6.87,7.38,10,7.75,6.45,2022,2022-01-01,Não
ALUNO-1101,Ágata,1.0,L,6.44,6.75,8.11,7.5,7.44,5.0,4.0,6.04,2022,2022-01-01,Não
ALUNO-1102,Quartzo,3.0,E,4.24,0,4.88,7.5,4.54,10,0,6.09,2022,2022-01-01,Não
ALUNO-1103,Ágata,3.0,I,6.01,10,7.44,5.0,6.29,5.0,3.27,6.09,2022,2022-01-01,Não
ALUNO-1104,Ametista,1.0,E,7.13,9.00,7.36,7.5,7.33,5.0,7.08,6.25,2022,2022-01-01,Não
ALUNO-1105,Ágata,2.0,A,6.78,9.50,8.50,4.37,7.88,5.0,5.08,6.04,2022,2022-01-01,Não
ALUNO-1106,Ágata,2.0,J,6.55,9.00,8.01,6.25,6.55,5.0,5.58,5.0,2022,2022-01-01,Não
ALUNO-1107,Quartzo,3.0,A,5.30,0,6.07,7.5,7.58,5.0,2.72,7.81,2022,2022-01-01,Não
ALUNO-1108,Ametista,0.0,Y,7.48,9.50,6.99,7.5,7.83,5.0,8.95,5.31,2022,2022-01-01,Não
ALUNO-1109,Ametista,2.0,K,7.19,8.50,9.29,7.5,7.05,5.0,6.0,6.25,2022,2022-01-01,Não
ALUNO-1110,Ágata,2.0,D,6.60,9.00,6.96,7.5,7.49,5.0,4.58,6.45,2022,2022-01-01,Não
ALUNO-1111,Ametista,0.0,V,7.87,9.00,8.21,7.5,7.50,10,7.75,5.31,2022,2022-01-01,Não
ALUNO-1153,Ágata,3.0,E,6.05,7.91,7.35,7.5,5.49,5.0,3.75,6.87,2022,2022-01-01,Não
ALUNO-1113,Ametista,7.0,D,7.53,7.08,10,6.25,7.16,5.0,7.75,7.18,2022,2022-01-01,Não
ALUNO-1116,Ametista,1.0,A,7.57,7.91,8.16,7.5,8.72,5.0,7.66,6.25,2022,2022-01-01,Sim
ALUNO-1117,Ágata,0.0,G,6.73,8.00,5.92,7.5,7.08,5.0,7.58,5.62,2022,2022-01-01,Não
ALUNO-1118,Ametista,3.0,B,7.10,8.33,8.75,7.5,5.16,10,5.0,7.34,2022,2022-01-01,Não
ALUNO-1120,Topázio,1.0,N,8.06,9.50,9.16,7.5,7.27,10,7.25,6.25,2022,2022-01-01,Não
ALUNO-1121,Ametista,0.0,N,7.48,9.50,8.42,7.5,6.99,10,6.0,5.0,2022,2022-01-01,Não
ALUNO-1122,Topázio,5.0,K,8.71,8.33,9.61,7.5,8.50,10,8.77,7.5,2022,2022-01-01,Sim
ALUNO-1123,Ametista,4.0,P,7.81,8.33,9.20,6.87,9.25,2.5,7.86,7.81,2022,2022-01-01,Sim
ALUNO-1124,Ametista,5.0,K,7.49,7.08,9.21,5.62,9.20,5.0,6.46,7.5,2022,2022-01-01,Sim
ALUNO-1125,Ágata,1.0,F,6.30,9.50,9.72,5.62,5.99,5.0,3.25,5.0,2022,2022-01-01,Não
ALUNO-1126,Quartzo,3.0,G,4.78,0,5.79,5.62,5.62,5.0,3.44,7.5,2022,2022-01-01,Não
ALUNO-1127,Ametista,3.0,A,7.62,10,9.73,5.0,7.33,5.0,7.16,7.81,2022,2022-01-01,Não
ALUNO-1128,Topázio,5.0,B,8.28,8.33,9.05,8.75,9.41,5.0,8.66,6.45,2022,2022-01-01,Sim
ALUNO-1130,Topázio,3.0,K,8.81,9.16,9.90,6.25,8.20,10,9.11,8.28,2022,2022-01-01,Não
ALUNO-1135,Ametista,0.0,Y,7.36,8.50,8.31,7.5,7.41,5.0,9.05,3.12,2022,2022-01-01,Não
ALUNO-1136,Ametista,5.0,B,7.36,7.08,8.08,8.12,8.25,5.0,7.47,5.83,2022,2022-01-01,Não
ALUNO-1138,Topázio,4.0,B,8.28,7.5,8.68,7.5,8.12,10,7.88,8.43,2022,2022-01-01,Não
ALUNO-1141,Quartzo,3.0,D,5.60,7.08,4.64,7.5,4.91,5.0,6.16,5.0,2022,2022-01-01,Não
ALUNO-1144,Ágata,0.0,M,6.92,10,6.78,5.0,7.08,5.0,8.08,5.31,2022,2022-01-01,Não
ALUNO-1150,Ametista,1.0,G,7.18,9.00,8.77,5.0,8.25,5.0,6.41,5.93,2022,2022-01-01,Não
ALUNO-1151,Ágata,4.0,L,6.79,8.75,7.85,5.62,6.49,5.0,6.74,6.40,2022,2022-01-01,Não
ALUNO-1152,Topázio,2.0,B,8.14,10,9.05,7.5,7.88,10,7.0,6.04,2022,2022-01-01,Não
ALUNO-1154,Ametista,1.0,L,7.21,7.83,9.62,7.5,7.22,5.0,6.25,5.62,2022,2022-01-01,Não
ALUNO-1155,Ametista,0.0,G,7.97,9.50,8.05,7.5,7.91,10,7.58,5.62,2022,2022-01-01,Não
ALUNO-1156,Quartzo,4.0,B,5.56,0,6.16,7.5,6.16,5.0,5.55,7.34,2022,2022-01-01,Não
ALUNO-1159,Ametista,6.0,A,7.87,9.16,9.00,6.87,8.94,5.0,6.84,8.12,2022,2022-01-01,Sim
ALUNO-1161,Ágata,4.0,L,6.77,8.33,7.33,5.62,7.20,5.0,6.5,6.71,2022,2022-01-01,Não
ALUNO-1162,Ametista,0.0,V,7.30,8.50,8.50,7.5,7.5,5.0,7.18,5.62,2022,2022-01-01,Não
ALUNO-1163,Ágata,7.0,D,6.94,9.58,9.16,7.5,7.24,5.0,3.75,7.03,2022,2022-01-01,Não
ALUNO-1165,Ágata,4.0,B,6.92,6.66,6.44,7.5,7.79,5.0,6.66,8.28,2022,2022-01-01,Não
ALUNO-1167,Ametista,2.0,I,7.18,8.00,8.88,7.5,7.55,10,3.5,6.45,2022,2022-01-01,Não
ALUNO-1168,Ametista,1.0,M,7.18,8.91,8.27,7.5,7.33,5.0,6.66,5.83,2022,2022-01-01,Não
ALUNO-1169,Ametista,2.0,F,7.50,6.41,9.48,5.0,6.94,10,7.25,6.25,2022,2022-01-01,Não
ALUNO-1170,Ágata,1.0,H,6.28,9.50,6.00,7.5,6.83,5.0,4.75,5.62,2022,2022-01-01,Não
ALUNO-1171,Topázio,4.0,F,8.63,8.33,9.89,5.62,9.50,10,7.91,7.81,2022,2022-01-01,Sim
ALUNO-1174,Quartzo,6.0,A,4.94,0,5.36,5.0,5.22,5.0,5.87,6.56,2022,2022-01-01,Não
